品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,特殊用途,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明
村田Murata,LQH2HPZ150MGR#,LQH2HPZ_GR,1008,,15,μH,±20%,,Power Inductor,"L change: 570mA(Max.) / 640mA(Typ.) | Temp rise: Ambient temp.85℃ 560mA(Max.) 580mA(Typ.)
Ambient temp.105℃ 310mA(Max.) | Q/SRF: 20MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9128_PDF_INDUCTOR?lastModifiedDatetime=20250708072055,"When rated current is applied to the products, inductance will be within ±30% of initial inductance value range.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max(ambient temperature 85°C max).
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 20°C max(ambient temperature 85°C to 105°C). | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 20MHz",功率电感,SMT,2520/1008,2.5 x 2 x 0.9 mm,"2.5mm ±0.2mm,2mm ±0.2mm,0.9mm ±0.1mm,15μH ±20%,1MHz,570mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 570mA(Max.) / 640mA(Typ.) | Ambient temp.85℃ 560mA(Max.) 580mA(Typ.)
Ambient temp.105℃ 310mA(Max.) | 1.11Ω | 20MHz",Active,2.5,2,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH2HPZ_GR,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 4,,,,,,,-40～125℃,,,,,,,,570mA(Max.) / 640mA(Typ.),1.11Ω,,15,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH2HPZ_GR 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH2HPZ150MJR#,LQH2HPZ_JR,1008,,15,μH,±20%,,Power Inductor,"L change: 690mA | Temp rise: 710mA(Ambient temp.85℃)
420mA(Ambient temp.105℃) | Q/SRF: 20MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9129_PDF_INDUCTOR?lastModifiedDatetime=20250708072055,"When rated current is applied to the products, inductance will be within ±30% of initial inductance value range.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max (ambient temperature 85°C max).
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 20°C max (ambient temperature 85°C to 105°C). | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 20MHz",功率电感,SMT,2520/1008,2.5 x 2 x 1.1 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.1mm ±0.1mm,15μH ±20%,1MHz,690mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 690mA | 710mA(Ambient temp.85℃)
420mA(Ambient temp.105℃) | 0.66Ω | 20MHz",Active,2.5,2,1.1,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH2HPZ_JR,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 5,,,,,,,-40～125℃,,,,,,,,690mA,0.66Ω,,15,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH2HPZ_JR 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH2HPZ1R0MDR#,LQH2HPZ_DR,1008,,1,μH,±20%,,Power Inductor,"L change: 1370mA | Temp rise: 960mA(Ambient temp.85℃)
580mA(Ambient temp.105℃) | Q/SRF: 100MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9143_PDF_INDUCTOR?lastModifiedDatetime=20250708072058,"When rated current is applied to the products, inductance will be within ±30% of initial inductance value range.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max(ambient temperature 85°C max).
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 20°C max(ambient temperature 85°C to 105°C). | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 100MHz",功率电感,SMT,2520/1008,2.5 x 2 x 0.55 mm,"2.5mm ±0.1mm,2mm ±0.1mm,0.55mm ±0.05mm,1μH ±20%,1MHz,1,370mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 1370mA | 960mA(Ambient temp.85℃)
580mA(Ambient temp.105℃) | 0.288Ω | 100MHz",Active,2.5,2,0.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH2HPZ_DR,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 5,,,,,,,-40～125℃,,,,,,,,1370mA,0.288Ω,,1,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH2HPZ_DR 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH2HPZ1R0MGR#,LQH2HPZ_GR,1008,,1,μH,±20%,,Power Inductor,"L change: 2130mA(Max.) / 2340mA(Typ.) | Temp rise: Ambient temp.85℃ 2100mA(Max.) 2300mA(Typ.)
Ambient temp.105℃ 1200mA(Max.) | Q/SRF: 100MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9128_PDF_INDUCTOR?lastModifiedDatetime=20250708072055,"When rated current is applied to the products, inductance will be within ±30% of initial inductance value range.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max(ambient temperature 85°C max).
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 20°C max(ambient temperature 85°C to 105°C). | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 100MHz",功率电感,SMT,2520/1008,2.5 x 2 x 0.9 mm,"2.5mm ±0.2mm,2mm ±0.2mm,0.9mm ±0.1mm,1μH ±20%,1MHz,2,130mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 2130mA(Max.) / 2340mA(Typ.) | Ambient temp.85℃ 2100mA(Max.) 2300mA(Typ.)
Ambient temp.105℃ 1200mA(Max.) | 0.0816Ω | 100MHz",Active,2.5,2,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH2HPZ_GR,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 5,,,,,,,-40～125℃,,,,,,,,2130mA(Max.) / 2340mA(Typ.),0.0816Ω,,1,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH2HPZ_GR 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH2HPZ1R0NJR#,LQH2HPZ_JR,1008,,1,μH,±30%,,Power Inductor,"L change: 2600mA | Temp rise: 2400mA(Ambient temp.85℃)
1440mA(Ambient temp.105℃) | Q/SRF: 120MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9129_PDF_INDUCTOR?lastModifiedDatetime=20250708072055,"When rated current is applied to the products, inductance will be within ±30% of initial inductance value range.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max (ambient temperature 85°C max).
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 20°C max (ambient temperature 85°C to 105°C). | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 120MHz",功率电感,SMT,2520/1008,2.5 x 2 x 1.1 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.1mm ±0.1mm,1μH ±30%,1MHz,2,600mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 2600mA | 2400mA(Ambient temp.85℃)
1440mA(Ambient temp.105℃) | 0.0576Ω | 120MHz",Active,2.5,2,1.1,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH2HPZ_JR,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 5,,,,,,,-40～125℃,,,,,,,,2600mA,0.0576Ω,,1,μH,±30%,,Shielded（Magnetic Resin）,,Murata LQH2HPZ_JR 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH2HPZ1R2NJR#,LQH2HPZ_JR,1008,,1.2,μH,±30%,,Power Inductor,"L change: 2450mA | Temp rise: 2070mA(Ambient temp.85℃)
1240mA(Ambient temp.105℃) | Q/SRF: 100MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9129_PDF_INDUCTOR?lastModifiedDatetime=20250708072055,"When rated current is applied to the products, inductance will be within ±30% of initial inductance value range.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max (ambient temperature 85°C max).
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 20°C max (ambient temperature 85°C to 105°C). | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 100MHz",功率电感,SMT,2520/1008,2.5 x 2 x 1.1 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.1mm ±0.1mm,1.2μH ±30%,1MHz,2,450mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 2450mA | 2070mA(Ambient temp.85℃)
1240mA(Ambient temp.105℃) | 0.066Ω | 100MHz",Active,2.5,2,1.1,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH2HPZ_JR,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 5,,,,,,,-40～125℃,,,,,,,,2450mA,0.066Ω,,1.2,μH,±30%,,Shielded（Magnetic Resin）,,Murata LQH2HPZ_JR 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH2HPZ1R5MDR#,LQH2HPZ_DR,1008,,1.5,μH,±20%,,Power Inductor,"L change: 1120mA | Temp rise: 900mA(Ambient temp.85℃)
540mA(Ambient temp.105℃) | Q/SRF: 60MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9143_PDF_INDUCTOR?lastModifiedDatetime=20250708072058,"When rated current is applied to the products, inductance will be within ±30% of initial inductance value range.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max(ambient temperature 85°C max).
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 20°C max(ambient temperature 85°C to 105°C). | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 60MHz",功率电感,SMT,2520/1008,2.5 x 2 x 0.55 mm,"2.5mm ±0.1mm,2mm ±0.1mm,0.55mm ±0.05mm,1.5μH ±20%,1MHz,1,120mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 1120mA | 900mA(Ambient temp.85℃)
540mA(Ambient temp.105℃) | 0.348Ω | 60MHz",Active,2.5,2,0.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH2HPZ_DR,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 5,,,,,,,-40～125℃,,,,,,,,1120mA,0.348Ω,,1.5,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH2HPZ_DR 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH2HPZ1R5MGR#,LQH2HPZ_GR,1008,,1.5,μH,±20%,,Power Inductor,"L change: 1700mA(Max.) / 1890mA(Typ.) | Temp rise: Ambient temp.85℃ 1850mA(Max.) 1900mA(Typ.)
Ambient temp.105℃ 1110mA(Max.) | Q/SRF: 90MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9128_PDF_INDUCTOR?lastModifiedDatetime=20250708072055,"When rated current is applied to the products, inductance will be within ±30% of initial inductance value range.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max(ambient temperature 85°C max).
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 20°C max(ambient temperature 85°C to 105°C). | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 90MHz",功率电感,SMT,2520/1008,2.5 x 2 x 0.9 mm,"2.5mm ±0.2mm,2mm ±0.2mm,0.9mm ±0.1mm,1.5μH ±20%,1MHz,1,700mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 1700mA(Max.) / 1890mA(Typ.) | Ambient temp.85℃ 1850mA(Max.) 1900mA(Typ.)
Ambient temp.105℃ 1110mA(Max.) | 0.1044Ω | 90MHz",Active,2.5,2,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH2HPZ_GR,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 5,,,,,,,-40～125℃,,,,,,,,1700mA(Max.) / 1890mA(Typ.),0.1044Ω,,1.5,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH2HPZ_GR 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH2HPZ1R5NJR#,LQH2HPZ_JR,1008,,1.5,μH,±30%,,Power Inductor,"L change: 2200mA | Temp rise: 1810mA(Ambient temp.85℃)
1080mA(Ambient temp.105℃) | Q/SRF: 95MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9129_PDF_INDUCTOR?lastModifiedDatetime=20250708072055,"When rated current is applied to the products, inductance will be within ±30% of initial inductance value range.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max (ambient temperature 85°C max).
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 20°C max (ambient temperature 85°C to 105°C). | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 95MHz",功率电感,SMT,2520/1008,2.5 x 2 x 1.1 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.1mm ±0.1mm,1.5μH ±30%,1MHz,2,200mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 2200mA | 1810mA(Ambient temp.85℃)
1080mA(Ambient temp.105℃) | 0.09Ω | 95MHz",Active,2.5,2,1.1,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH2HPZ_JR,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 5,,,,,,,-40～125℃,,,,,,,,2200mA,0.09Ω,,1.5,μH,±30%,,Shielded（Magnetic Resin）,,Murata LQH2HPZ_JR 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH2HPZ220MDR#,LQH2HPZ_DR,1008,,22,μH,±20%,,Power Inductor,"L change: 260mA | Temp rise: 270mA(Ambient temp.85℃)
170mA(Ambient temp.105℃) | Q/SRF: 20MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9143_PDF_INDUCTOR?lastModifiedDatetime=20250708072058,"When rated current is applied to the products, inductance will be within ±30% of initial inductance value range.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max(ambient temperature 85°C max).
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 20°C max(ambient temperature 85°C to 105°C). | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 20MHz",功率电感,SMT,2520/1008,2.5 x 2 x 0.55 mm,"2.5mm ±0.1mm,2mm ±0.1mm,0.55mm ±0.05mm,22μH ±20%,1MHz,260mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 260mA | 270mA(Ambient temp.85℃)
170mA(Ambient temp.105℃) | 3.6Ω | 20MHz",Active,2.5,2,0.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH2HPZ_DR,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 5,,,,,,,-40～125℃,,,,,,,,260mA,3.6Ω,,22,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH2HPZ_DR 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH2HPZ220MGR#,LQH2HPZ_GR,1008,,22,μH,±20%,,Power Inductor,"L change: 460mA(Max.) / 540mA(Typ.) | Temp rise: Ambient temp.85℃ 430mA(Max.) 470mA(Typ.)
Ambient temp.105℃ 250mA(Max.) | Q/SRF: 15MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9128_PDF_INDUCTOR?lastModifiedDatetime=20250708072055,"When rated current is applied to the products, inductance will be within ±30% of initial inductance value range.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max(ambient temperature 85°C max).
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 20°C max(ambient temperature 85°C to 105°C). | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 15MHz",功率电感,SMT,2520/1008,2.5 x 2 x 0.9 mm,"2.5mm ±0.2mm,2mm ±0.2mm,0.9mm ±0.1mm,22μH ±20%,1MHz,460mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 460mA(Max.) / 540mA(Typ.) | Ambient temp.85℃ 430mA(Max.) 470mA(Typ.)
Ambient temp.105℃ 250mA(Max.) | 1.632Ω | 15MHz",Active,2.5,2,0.9,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH2HPZ_GR,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 5,,,,,,,-40～125℃,,,,,,,,460mA(Max.) / 540mA(Typ.),1.632Ω,,22,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH2HPZ_GR 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH2HPZ220MJR#,LQH2HPZ_JR,1008,,22,μH,±20%,,Power Inductor,"L change: 530mA | Temp rise: 540mA(Ambient temp.85℃)
320mA(Ambient temp.105℃) | Q/SRF: 20MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9129_PDF_INDUCTOR?lastModifiedDatetime=20250708072055,"When rated current is applied to the products, inductance will be within ±30% of initial inductance value range.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max (ambient temperature 85°C max).
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 20°C max (ambient temperature 85°C to 105°C). | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 20MHz",功率电感,SMT,2520/1008,2.5 x 2 x 1.1 mm,"2.5mm ±0.2mm,2mm ±0.2mm,1.1mm ±0.1mm,22μH ±20%,1MHz,530mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 530mA | 540mA(Ambient temp.85℃)
320mA(Ambient temp.105℃) | 1.008Ω | 20MHz",Active,2.5,2,1.1,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH2HPZ_JR,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 5,,,,,,,-40～125℃,,,,,,,,530mA,1.008Ω,,22,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH2HPZ_JR 功率电感系列（Wire wound type (Ferrite)）
