品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明,_model_rule_authority,_resistance_ohm,输出频率,频率单位,频差（ppm）,电源电压,输出类型,占空比,频率,负载电容（pF）,驱动电平,_body_size,特殊用途
村田Murata,LQG15HS8N2G02#,LQG15HS_02,,,,,,,Current: 550mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,8.2nH ±2%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 550mA | 0.24Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,550mA,0.24Ω,,8.2,nH,±2%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HS8N2H02#,LQG15HS_02,,,,,,,Current: 550mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,8.2nH ±3%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 550mA | 0.24Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,550mA,0.24Ω,,8.2,nH,±3%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HS8N2J02#,LQG15HS_02,,,,,,,Current: 550mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,8.2nH ±5%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 550mA | 0.24Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,550mA,0.24Ω,,8.2,nH,±5%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HS9N1G02#,LQG15HS_02,,,,,,,Current: 500mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,9.1nH ±2%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 500mA | 0.26Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,500mA,0.26Ω,,9.1,nH,±2%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HS9N1H02#,LQG15HS_02,,,,,,,Current: 500mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,9.1nH ±3%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 500mA | 0.26Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,500mA,0.26Ω,,9.1,nH,±3%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HS9N1J02#,LQG15HS_02,,,,,,,Current: 500mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,9.1nH ±5%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 500mA | 0.26Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,500mA,0.26Ω,,9.1,nH,±5%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR10G02#,LQG15HS_02,,,,,,,Current: 200mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,100nH ±2%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 200mA | 1.25Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,200mA,1.25Ω,,100,nH,±2%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR10H02#,LQG15HS_02,,,,,,,Current: 200mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,100nH ±3%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 200mA | 1.25Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,200mA,1.25Ω,,100,nH,±3%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR10J02#,LQG15HS_02,,,,,,,Current: 200mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,100nH ±5%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 200mA | 1.25Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,200mA,1.25Ω,,100,nH,±5%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR12G02#,LQG15HS_02,,,,,,,Current: 200mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,120nH ±2%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 200mA | 1.3Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,200mA,1.3Ω,,120,nH,±2%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR12H02#,LQG15HS_02,,,,,,,Current: 200mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,120nH ±3%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 200mA | 1.3Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,200mA,1.3Ω,,120,nH,±3%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR12J02#,LQG15HS_02,,,,,,,Current: 200mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,120nH ±5%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 200mA | 1.3Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,200mA,1.3Ω,,120,nH,±5%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR15G02#,LQG15HS_02,,,,,,,Current: 150mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,150nH ±2%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 150mA | 2.99Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,150mA,2.99Ω,,150,nH,±2%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR15H02#,LQG15HS_02,,,,,,,Current: 150mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,150nH ±3%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 150mA | 2.99Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,150mA,2.99Ω,,150,nH,±3%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR15J02#,LQG15HS_02,,,,,,,Current: 150mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,150nH ±5%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 150mA | 2.99Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,150mA,2.99Ω,,150,nH,±5%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR18G02#,LQG15HS_02,,,,,,,Current: 150mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,180nH ±2%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 150mA | 3.38Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,150mA,3.38Ω,,180,nH,±2%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR18H02#,LQG15HS_02,,,,,,,Current: 150mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,180nH ±3%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 150mA | 3.38Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,150mA,3.38Ω,,180,nH,±3%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR18J02#,LQG15HS_02,,,,,,,Current: 150mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,180nH ±5%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 150mA | 3.38Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,150mA,3.38Ω,,180,nH,±5%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR22G02#,LQG15HS_02,,,,,,,Current: 120mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,220nH ±2%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 120mA | 3.77Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,120mA,3.77Ω,,220,nH,±2%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR22H02#,LQG15HS_02,,,,,,,Current: 120mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,220nH ±3%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 120mA | 3.77Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,120mA,3.77Ω,,220,nH,±3%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR22J02#,LQG15HS_02,,,,,,,Current: 120mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,220nH ±5%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 120mA | 3.77Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,120mA,3.77Ω,,220,nH,±5%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR27G02#,LQG15HS_02,,,,,,,Current: 110mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,270nH ±2%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 110mA | 4.94Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,110mA,4.94Ω,,270,nH,±2%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR27H02#,LQG15HS_02,,,,,,,Current: 110mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,270nH ±3%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 110mA | 4.94Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,110mA,4.94Ω,,270,nH,±3%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HSR27J02#,LQG15HS_02,,,,,,,Current: 110mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,270nH ±5%,100MHz | Multilayer type RF Inductor | Non-Shielded | -55～125℃ | Current: 110mA | 4.94Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-0010_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,110mA,4.94Ω,,270,nH,±5%,,Non-Shielded,,Murata LQG15HS_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HZ10NG02#,LQG15HZ_02,,,,,,,Current: 500mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-9110_PDF_INDUCTOR?lastModifiedDatetime=20250708072116,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,10nH ±2%,100MHz | Multilayer type Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 500mA | 0.26Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-9110_PDF_INDUCTOR?lastModifiedDatetime=20250708072116,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,500mA,0.26Ω,,10,nH,±2%,,Non-Shielded,,Murata LQG15HZ_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HZ10NH02#,LQG15HZ_02,,,,,,,Current: 500mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-9110_PDF_INDUCTOR?lastModifiedDatetime=20250708072116,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,10nH ±3%,100MHz | Multilayer type Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 500mA | 0.26Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-9110_PDF_INDUCTOR?lastModifiedDatetime=20250708072116,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,500mA,0.26Ω,,10,nH,±3%,,Non-Shielded,,Murata LQG15HZ_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HZ10NJ02#,LQG15HZ_02,,,,,,,Current: 500mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-9110_PDF_INDUCTOR?lastModifiedDatetime=20250708072116,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,10nH ±5%,100MHz | Multilayer type Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 500mA | 0.26Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-9110_PDF_INDUCTOR?lastModifiedDatetime=20250708072116,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,500mA,0.26Ω,,10,nH,±5%,,Non-Shielded,,Murata LQG15HZ_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HZ12NG02#,LQG15HZ_02,,,,,,,Current: 500mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-9110_PDF_INDUCTOR?lastModifiedDatetime=20250708072116,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,12nH ±2%,100MHz | Multilayer type Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 500mA | 0.28Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-9110_PDF_INDUCTOR?lastModifiedDatetime=20250708072116,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,500mA,0.28Ω,,12,nH,±2%,,Non-Shielded,,Murata LQG15HZ_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
村田Murata,LQG15HZ12NH02#,LQG15HZ_02,,,,,,,Current: 500mA,https://pim.murata.com/asset/pim4/inductor/JELF243B-9110_PDF_INDUCTOR?lastModifiedDatetime=20250708072116,,射频电感,SMT,1005/0402,1 x 0.5 x 0.5 mm,"1mm ±0.05mm,0.5mm ±0.05mm,0.5mm ±0.05mm,12nH ±3%,100MHz | Multilayer type Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 500mA | 0.28Ω",Active,1,0.5,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243B-9110_PDF_INDUCTOR?lastModifiedDatetime=20250708072116,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 5,,,,,,,-55～125℃,,,,,,,,500mA,0.28Ω,,12,nH,±3%,,Non-Shielded,,Murata LQG15HZ_02 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.5 x 0.5 mm,RF Inductor
