品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明,_model_rule_authority,_resistance_ohm,输出频率,频率单位,频差（ppm）,电源电压,输出类型,占空比,频率,负载电容（pF）,驱动电平,_body_size,特殊用途
村田Murata,BLM18HD102SZ1#,BLM,,,,,,,"Impedance@100MHz: 1,000Ω ±25% | Rated current: 50mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9123_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918112957,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Automotive infotainment/comfort equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,000Ω ±25% | Rated current: 50mA | 1.8Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9123_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918112957,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,50mA,1.8Ω,1,,,,,,"1,000Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HD471SH1#,BLM,,,,,,,Impedance@100MHz: 470Ω ±25% | Rated current: 100mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9104_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113006,"BLM18H series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features
1. BLM18H series realizes high… | Automotive powertrain/safety equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 470Ω ±25% | Rated current: 100mA | 1.2Ω | -55～125℃ | BLM18H series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features
1. BLM18H series realizes high…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9104_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113006,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,100mA,1.2Ω,1,,,,,,470Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HD471SN1#,BLM,,,,,,,Impedance@100MHz: 470Ω ±25% | Rated current: 100mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0004_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191219,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Consumer equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 470Ω ±25% | Rated current: 100mA | 1.2Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0004_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191219,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,100mA,1.2Ω,1,,,,,,470Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HD471SZ1#,BLM,,,,,,,Impedance@100MHz: 470Ω ±25% | Rated current: 100mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9123_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918112957,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Automotive infotainment/comfort equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 470Ω ±25% | Rated current: 100mA | 1.2Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9123_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918112957,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,100mA,1.2Ω,1,,,,,,470Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HD601SH1#,BLM,,,,,,,Impedance@100MHz: 600Ω ±25% | Rated current: 100mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9104_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113006,"BLM18H series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features
1. BLM18H series realizes high… | Automotive powertrain/safety equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 600Ω ±25% | Rated current: 100mA | 1.5Ω | -55～125℃ | BLM18H series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features
1. BLM18H series realizes high…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9104_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113006,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,100mA,1.5Ω,1,,,,,,600Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HD601SN1#,BLM,,,,,,,Impedance@100MHz: 600Ω ±25% | Rated current: 100mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0004_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191219,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Consumer equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 600Ω ±25% | Rated current: 100mA | 1.5Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0004_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191219,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,100mA,1.5Ω,1,,,,,,600Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HD601SZ1#,BLM,,,,,,,Impedance@100MHz: 600Ω ±25% | Rated current: 100mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9123_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918112957,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Automotive infotainment/comfort equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 600Ω ±25% | Rated current: 100mA | 1.5Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9123_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918112957,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,100mA,1.5Ω,1,,,,,,600Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HE102SH1#,BLM,,,,,,,"Impedance@100MHz: 1,000Ω ±25% | Rated current: 600mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9104_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113006,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Automotive powertrain/safety equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,000Ω ±25% | Rated current: 600mA | 0.35Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9104_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113006,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,600mA,0.35Ω,1,,,,,,"1,000Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HE102SN1#,BLM,,,,,,,"Impedance@100MHz: 1,000Ω ±25% | Rated current: 600mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0004_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191219,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Consumer equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,000Ω ±25% | Rated current: 600mA | 0.35Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0004_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191219,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,600mA,0.35Ω,1,,,,,,"1,000Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HE102SZ1#,BLM,,,,,,,"Impedance@100MHz: 1,000Ω ±25% | Rated current: 600mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9123_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918112957,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Automotive infotainment/comfort equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,000Ω ±25% | Rated current: 600mA | 0.35Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9123_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918112957,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,600mA,0.35Ω,1,,,,,,"1,000Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HE152SH1#,BLM,,,,,,,"Impedance@100MHz: 1,500Ω ±25% | Rated current: 500mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9104_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113006,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Automotive powertrain/safety equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,500Ω ±25% | Rated current: 500mA | 0.5Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9104_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113006,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,500mA,0.5Ω,1,,,,,,"1,500Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HE152SN1#,BLM,,,,,,,"Impedance@100MHz: 1,500Ω ±25% | Rated current: 500mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0004_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191219,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Consumer equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,500Ω ±25% | Rated current: 500mA | 0.5Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0004_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191219,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,500mA,0.5Ω,1,,,,,,"1,500Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HE152SZ1#,BLM,,,,,,,"Impedance@100MHz: 1,500Ω ±25% | Rated current: 500mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9123_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918112957,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Automotive infotainment/comfort equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,500Ω ±25% | Rated current: 500mA | 0.5Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9123_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918112957,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,500mA,0.5Ω,1,,,,,,"1,500Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HE601SH1#,BLM,,,,,,,Impedance@100MHz: 600Ω ±25% | Rated current: 800mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9104_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113006,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Automotive powertrain/safety equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 600Ω ±25% | Rated current: 800mA | 0.25Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9104_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113006,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,800mA,0.25Ω,1,,,,,,600Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HE601SN1#,BLM,,,,,,,Impedance@100MHz: 600Ω ±25% | Rated current: 800mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0004_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191219,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Consumer equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 600Ω ±25% | Rated current: 800mA | 0.25Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/ENFA0004_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250707191219,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,800mA,0.25Ω,1,,,,,,600Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HE601SZ1#,BLM,,,,,,,Impedance@100MHz: 600Ω ±25% | Rated current: 800mA,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9123_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918112957,"BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18… | Automotive infotainment/comfort equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 600Ω ±25% | Rated current: 800mA | 0.25Ω | -55～125℃ | BLM18H/BLM18E series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features (BLM18H series)
1. BLM18…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9123_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918112957,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,800mA,0.25Ω,1,,,,,,600Ω ±25%,Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
村田Murata,BLM18HG102SH1#,BLM,,,,,,,"Impedance@100MHz: 1,000Ω ±25% | Rated current: 100mA",https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9104_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113006,"BLM18H series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features
1. BLM18H series realizes high… | Automotive powertrain/safety equipment",磁珠,SMT,1608/0603,1.6 x 0.8 x 0.8 mm,"1.6mm ±0.15mm,0.8mm ±0.15mm,0.8mm ±0.15mm,SMD,-55～125℃,1 | Impedance@100MHz: 1,000Ω ±25% | Rated current: 100mA | 1.6Ω | -55～125℃ | BLM18H series has a modified internal electrode
structure, that minimizes stray capacitance and 
increases the effective frequency range.

Features
1. BLM18H series realizes high…",Active,1.6,0.8,0.8,https://pim.murata.com/asset/pim4/ferriteBeadInductortypefilter/QNFA9104_PDF_FERRITEBEADINDUCTORTYPEFILTER?lastModifiedDatetime=20250918113006,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API bead page 6,,,,,,,-55～125℃,,,,,,,,100mA,1.6Ω,1,,,,,,"1,000Ω ±25%",Murata BLM 磁珠系列,Murata official PIM API,,,,,,,,,,,1.6 x 0.8 x 0.8 mm,Ferrite Bead
